Freq.	V(nc_01)
1.05438689639120e+01	(-1.51176267070553e+01dB,-3.12983312921120e-01°)
1.05681750921360e+01	(-1.51176273052233e+01dB,-3.13704799569226e-01°)
1.05925372517723e+01	(-1.51176279061522e+01dB,-3.14427949315991e-01°)
1.06169555719867e+01	(-1.51176285098547e+01dB,-3.15152765994564e-01°)
1.06414301822426e+01	(-1.51176291163437e+01dB,-3.15879253446959e-01°)
1.06659612123020e+01	(-1.51176297256321e+01dB,-3.16607415523911e-01°)
1.06905487922260e+01	(-1.51176303377327e+01dB,-3.17337256085225e-01°)
1.07151930523755e+01	(-1.51176309526586e+01dB,-3.18068778999426e-01°)
1.07398941234119e+01	(-1.51176315704228e+01dB,-3.18801988144069e-01°)
1.07646521362978e+01	(-1.51176321910383e+01dB,-3.19536887405549e-01°)
1.07894672222977e+01	(-1.51176328145184e+01dB,-3.20273480679312e-01°)
1.08143395129788e+01	(-1.51176334408762e+01dB,-3.21011771869690e-01°)
1.08392691402114e+01	(-1.51176340701251e+01dB,-3.21751764890060e-01°)
1.08642562361700e+01	(-1.51176347022784e+01dB,-3.22493463662810e-01°)
1.08893009333337e+01	(-1.51176353373495e+01dB,-3.23236872119352e-01°)
1.09144033644870e+01	(-1.51176359753518e+01dB,-3.23981994200170e-01°)
1.09395636627203e+01	(-1.51176366162989e+01dB,-3.24728833854816e-01°)
1.09647819614312e+01	(-1.51176372602044e+01dB,-3.25477395041929e-01°)
1.09900583943246e+01	(-1.51176379070820e+01dB,-3.26227681729302e-01°)
1.10153930954135e+01	(-1.51176385569453e+01dB,-3.26979697893856e-01°)
1.10407861990201e+01	(-1.51176392098081e+01dB,-3.27733447521641e-01°)
1.10662378397760e+01	(-1.51176398656843e+01dB,-3.28488934607962e-01°)
1.10917481526234e+01	(-1.51176405245878e+01dB,-3.29246163157232e-01°)
1.11173172728153e+01	(-1.51176411865326e+01dB,-3.30005137183180e-01°)
1.11429453359167e+01	(-1.51176418515326e+01dB,-3.30765860708743e-01°)
1.11686324778050e+01	(-1.51176425196021e+01dB,-3.31528337766115e-01°)
1.11943788346709e+01	(-1.51176431907551e+01dB,-3.32292572396822e-01°)
1.12201845430190e+01	(-1.51176438650059e+01dB,-3.33058568651621e-01°)
1.12460497396686e+01	(-1.51176445423688e+01dB,-3.33826330590730e-01°)
1.12719745617545e+01	(-1.51176452228582e+01dB,-3.34595862283534e-01°)
1.12979591467273e+01	(-1.51176459064884e+01dB,-3.35367167808999e-01°)
1.13240036323549e+01	(-1.51176465932741e+01dB,-3.36140251255345e-01°)
1.13501081567225e+01	(-1.51176472832297e+01dB,-3.36915116720287e-01°)
1.13762728582337e+01	(-1.51176479763698e+01dB,-3.37691768310919e-01°)
1.14024978756110e+01	(-1.51176486727093e+01dB,-3.38470210143849e-01°)
1.14287833478971e+01	(-1.51176493722628e+01dB,-3.39250446345146e-01°)
1.14551294144547e+01	(-1.51176500750451e+01dB,-3.40032481050373e-01°)
1.14815362149682e+01	(-1.51176507810713e+01dB,-3.40816318404656e-01°)
1.15080038894437e+01	(-1.51176514903562e+01dB,-3.41601962562636e-01°)
1.15345325782103e+01	(-1.51176522029149e+01dB,-3.42389417688557e-01°)
1.15611224219203e+01	(-1.51176529187625e+01dB,-3.43178687956219e-01°)
1.15877735615506e+01	(-1.51176536379142e+01dB,-3.43969777549045e-01°)
1.16144861384028e+01	(-1.51176543603852e+01dB,-3.44762690660138e-01°)
1.16412602941042e+01	(-1.51176550861909e+01dB,-3.45557431492182e-01°)
1.16680961706090e+01	(-1.51176558153466e+01dB,-3.46354004257643e-01°)
1.16949939101980e+01	(-1.51176565478678e+01dB,-3.47152413178630e-01°)
1.17219536554806e+01	(-1.51176572837701e+01dB,-3.47952662486954e-01°)
1.17489755493946e+01	(-1.51176580230690e+01dB,-3.48754756424227e-01°)
1.17760597352074e+01	(-1.51176587657803e+01dB,-3.49558699241828e-01°)
1.18032063565166e+01	(-1.51176595119196e+01dB,-3.50364495200899e-01°)
1.18304155572510e+01	(-1.51176602615028e+01dB,-3.51172148572426e-01°)
1.18576874816709e+01	(-1.51176610145457e+01dB,-3.51981663637199e-01°)
1.18850222743695e+01	(-1.51176617710645e+01dB,-3.52793044685937e-01°)
1.19124200802731e+01	(-1.51176625310750e+01dB,-3.53606296019140e-01°)
1.19398810446420e+01	(-1.51176632945935e+01dB,-3.54421421947339e-01°)
1.19674053130717e+01	(-1.51176640616361e+01dB,-3.55238426790868e-01°)
1.19949930314931e+01	(-1.51176648322190e+01dB,-3.56057314880132e-01°)
1.20226443461734e+01	(-1.51176656063586e+01dB,-3.56878090555422e-01°)
1.20503594037173e+01	(-1.51176663840714e+01dB,-3.57700758167078e-01°)
1.20781383510671e+01	(-1.51176671653738e+01dB,-3.58525322075468e-01°)
1.21059813355041e+01	(-1.51176679502824e+01dB,-3.59351786650887e-01°)
1.21338885046491e+01	(-1.51176687388138e+01dB,-3.60180156273885e-01°)
1.21618600064630e+01	(-1.51176695309848e+01dB,-3.61010435335001e-01°)
1.21898959892480e+01	(-1.51176703268121e+01dB,-3.61842628234861e-01°)
1.22179966016480e+01	(-1.51176711263126e+01dB,-3.62676739384285e-01°)
1.22461619926498e+01	(-1.51176719295033e+01dB,-3.63512773204224e-01°)
1.22743923115834e+01	(-1.51176727364012e+01dB,-3.64350734125823e-01°)
1.23026877081231e+01	(-1.51176735470235e+01dB,-3.65190626590457e-01°)
1.23310483322884e+01	(-1.51176743613872e+01dB,-3.66032455049676e-01°)
1.23594743344444e+01	(-1.51176751795098e+01dB,-3.66876223965342e-01°)
1.23879658653030e+01	(-1.51176760014084e+01dB,-3.67721937809552e-01°)
1.24165230759234e+01	(-1.51176768271007e+01dB,-3.68569601064739e-01°)
1.24451461177131e+01	(-1.51176776566039e+01dB,-3.69419218223608e-01°)
1.24738351424287e+01	(-1.51176784899359e+01dB,-3.70270793789303e-01°)
1.25025903021765e+01	(-1.51176793271141e+01dB,-3.71124332275262e-01°)
1.25314117494134e+01	(-1.51176801681565e+01dB,-3.71979838205319e-01°)
1.25602996369480e+01	(-1.51176810130807e+01dB,-3.72837316113806e-01°)
1.25892541179409e+01	(-1.51176818619048e+01dB,-3.73696770545414e-01°)
1.26182753459060e+01	(-1.51176827146467e+01dB,-3.74558206055371e-01°)
1.26473634747108e+01	(-1.51176835713245e+01dB,-3.75421627209321e-01°)
1.26765186585777e+01	(-1.51176844319564e+01dB,-3.76287038583490e-01°)
1.27057410520847e+01	(-1.51176852965606e+01dB,-3.77154444764623e-01°)
1.27350308101659e+01	(-1.51176861651555e+01dB,-3.78023850350046e-01°)
1.27643880881127e+01	(-1.51176870377594e+01dB,-3.78895259947622e-01°)
1.27938130415745e+01	(-1.51176879143909e+01dB,-3.79768678175898e-01°)
1.28233058265595e+01	(-1.51176887950686e+01dB,-3.80644109664022e-01°)
1.28528665994354e+01	(-1.51176896798112e+01dB,-3.81521559051805e-01°)
1.28824955169306e+01	(-1.51176905686373e+01dB,-3.82401030989737e-01°)
1.29121927361346e+01	(-1.51176914615659e+01dB,-3.83282530139055e-01°)
1.29419584144991e+01	(-1.51176923586159e+01dB,-3.84166061171696e-01°)
1.29717927098388e+01	(-1.51176932598063e+01dB,-3.85051628770386e-01°)
1.30016957803321e+01	(-1.51176941651562e+01dB,-3.85939237628609e-01°)
1.30316677845222e+01	(-1.51176950746848e+01dB,-3.86828892450679e-01°)
1.30617088813176e+01	(-1.51176959884114e+01dB,-3.87720597951754e-01°)
1.30918192299933e+01	(-1.51176969063554e+01dB,-3.88614358857817e-01°)
1.31219989901912e+01	(-1.51176978285362e+01dB,-3.89510179905779e-01°)
1.31522483219216e+01	(-1.51176987549735e+01dB,-3.90408065843417e-01°)
1.31825673855633e+01	(-1.51176996856868e+01dB,-3.91308021429537e-01°)
1.32129563418650e+01	(-1.51177006206958e+01dB,-3.92210051433731e-01°)
1.32434153519459e+01	(-1.51177015600205e+01dB,-3.93114160636761e-01°)
1.32739445772966e+01	(-1.51177025036807e+01dB,-3.94020353830297e-01°)
1.33045441797801e+01	(-1.51177034516964e+01dB,-3.94928635817081e-01°)
1.33352143216324e+01	(-1.51177044040877e+01dB,-3.95839011410902e-01°)
1.33659551654636e+01	(-1.51177053608749e+01dB,-3.96751485436641e-01°)
1.33967668742585e+01	(-1.51177063220782e+01dB,-3.97666062730290e-01°)
1.34276496113778e+01	(-1.51177072877180e+01dB,-3.98582748139014e-01°)
1.34586035405587e+01	(-1.51177082578147e+01dB,-3.99501546521087e-01°)
1.34896288259157e+01	(-1.51177092323890e+01dB,-4.00422462745938e-01°)
1.35207256319420e+01	(-1.51177102114615e+01dB,-4.01345501694369e-01°)
1.35518941235095e+01	(-1.51177111950530e+01dB,-4.02270668258275e-01°)
1.35831344658707e+01	(-1.51177121831843e+01dB,-4.03197967340866e-01°)
1.36144468246587e+01	(-1.51177131758764e+01dB,-4.04127403856665e-01°)
1.36458313658884e+01	(-1.51177141731504e+01dB,-4.05058982731473e-01°)
1.36772882559577e+01	(-1.51177151750273e+01dB,-4.05992708902464e-01°)
1.37088176616477e+01	(-1.51177161815284e+01dB,-4.06928587318190e-01°)
1.37404197501243e+01	(-1.51177171926751e+01dB,-4.07866622938599e-01°)
1.37720946889386e+01	(-1.51177182084888e+01dB,-4.08806820734996e-01°)
1.38038426460280e+01	(-1.51177192289910e+01dB,-4.09749185690266e-01°)
1.38356637897170e+01	(-1.51177202542034e+01dB,-4.10693722798650e-01°)
1.38675582887180e+01	(-1.51177212841478e+01dB,-4.11640437065887e-01°)
1.38995263121327e+01	(-1.51177223188459e+01dB,-4.12589333509399e-01°)
1.39315680294522e+01	(-1.51177233583197e+01dB,-4.13540417157986e-01°)
1.39636836105585e+01	(-1.51177244025912e+01dB,-4.14493693052147e-01°)
1.39958732257253e+01	(-1.51177254516826e+01dB,-4.15449166243904e-01°)
1.40281370456187e+01	(-1.51177265056162e+01dB,-4.16406841796979e-01°)
1.40604752412983e+01	(-1.51177275644142e+01dB,-4.17366724786718e-01°)
1.40928879842179e+01	(-1.51177286280992e+01dB,-4.18328820300189e-01°)
1.41253754462267e+01	(-1.51177296966937e+01dB,-4.19293133436140e-01°)
1.41579377995699e+01	(-1.51177307702203e+01dB,-4.20259669305088e-01°)
1.41905752168901e+01	(-1.51177318487018e+01dB,-4.21228433029309e-01°)
1.42232878712273e+01	(-1.51177329321610e+01dB,-4.22199429742867e-01°)
1.42560759360210e+01	(-1.51177340206211e+01dB,-4.23172664591649e-01°)
1.42889395851102e+01	(-1.51177351141049e+01dB,-4.24148142733451e-01°)
1.43218789927346e+01	(-1.51177362126358e+01dB,-4.25125869337851e-01°)
1.43548943335357e+01	(-1.51177373162370e+01dB,-4.26105849586376e-01°)
1.43879857825576e+01	(-1.51177384249319e+01dB,-4.27088088672521e-01°)
1.44211535152478e+01	(-1.51177395387440e+01dB,-4.28072591801688e-01°)
1.44543977074584e+01	(-1.51177406576969e+01dB,-4.29059364191347e-01°)
1.44877185354467e+01	(-1.51177417818144e+01dB,-4.30048411070818e-01°)
1.45211161758765e+01	(-1.51177429111203e+01dB,-4.31039737681669e-01°)
1.45545908058188e+01	(-1.51177440456386e+01dB,-4.32033349277379e-01°)
1.45881426027526e+01	(-1.51177451853932e+01dB,-4.33029251123639e-01°)
1.46217717445663e+01	(-1.51177463304084e+01dB,-4.34027448498167e-01°)
1.46554784095582e+01	(-1.51177474807085e+01dB,-4.35027946690917e-01°)
1.46892627764378e+01	(-1.51177486363178e+01dB,-4.36030751003972e-01°)
1.47231250243263e+01	(-1.51177497972608e+01dB,-4.37035866751629e-01°)
1.47570653327580e+01	(-1.51177509635622e+01dB,-4.38043299260480e-01°)
1.47910838816812e+01	(-1.51177521352467e+01dB,-4.39053053869307e-01°)
1.48251808514586e+01	(-1.51177533123391e+01dB,-4.40065135929249e-01°)
1.48593564228691e+01	(-1.51177544948644e+01dB,-4.41079550803658e-01°)
1.48936107771082e+01	(-1.51177556828476e+01dB,-4.42096303868425e-01°)
1.49279440957890e+01	(-1.51177568763141e+01dB,-4.43115400511653e-01°)
1.49623565609434e+01	(-1.51177580752890e+01dB,-4.44136846133902e-01°)
1.49968483550228e+01	(-1.51177592797977e+01dB,-4.45160646148212e-01°)
1.50314196608993e+01	(-1.51177604898659e+01dB,-4.46186805980058e-01°)
1.50660706618665e+01	(-1.51177617055192e+01dB,-4.47215331067353e-01°)
1.51008015416405e+01	(-1.51177629267833e+01dB,-4.48246226860631e-01°)
1.51356124843611e+01	(-1.51177641536842e+01dB,-4.49279498822901e-01°)
1.51705036745924e+01	(-1.51177653862478e+01dB,-4.50315152429818e-01°)
1.52054752973240e+01	(-1.51177666245004e+01dB,-4.51353193169571e-01°)
1.52405275379720e+01	(-1.51177678684681e+01dB,-4.52393626543013e-01°)
1.52756605823798e+01	(-1.51177691181773e+01dB,-4.53436458063699e-01°)
1.53108746168193e+01	(-1.51177703736546e+01dB,-4.54481693257865e-01°)
1.53461698279920e+01	(-1.51177716349265e+01dB,-4.55529337664429e-01°)
1.53815464030294e+01	(-1.51177729020199e+01dB,-4.56579396835112e-01°)
1.54170045294946e+01	(-1.51177741749615e+01dB,-4.57631876334401e-01°)
1.54525443953832e+01	(-1.51177754537783e+01dB,-4.58686781739604e-01°)
1.54881661891238e+01	(-1.51177767384975e+01dB,-4.59744118640856e-01°)
1.55238700995798e+01	(-1.51177780291464e+01dB,-4.60803892641196e-01°)
1.55596563160498e+01	(-1.51177793257522e+01dB,-4.61866109356448e-01°)
1.55955250282686e+01	(-1.51177806283425e+01dB,-4.62930774415567e-01°)
1.56314764264086e+01	(-1.51177819369448e+01dB,-4.63997893460309e-01°)
1.56675107010805e+01	(-1.51177832515871e+01dB,-4.65067472145501e-01°)
1.57036280433345e+01	(-1.51177845722970e+01dB,-4.66139516138937e-01°)
1.57398286446612e+01	(-1.51177858991026e+01dB,-4.67214031121460e-01°)
1.57761126969925e+01	(-1.51177872320321e+01dB,-4.68291022787062e-01°)
1.58124803927028e+01	(-1.51177885711137e+01dB,-4.69370496842784e-01°)
1.58489319246101e+01	(-1.51177899163758e+01dB,-4.70452459008840e-01°)
1.58854674859768e+01	(-1.51177912678469e+01dB,-4.71536915018571e-01°)
1.59220872705107e+01	(-1.51177926255558e+01dB,-4.72623870618572e-01°)
1.59587914723663e+01	(-1.51177939895310e+01dB,-4.73713331568630e-01°)
1.59955802861457e+01	(-1.51177953598017e+01dB,-4.74805303641823e-01°)
1.60324539068994e+01	(-1.51177967363968e+01dB,-4.75899792624484e-01°)
1.60694125301277e+01	(-1.51177981193456e+01dB,-4.76996804316317e-01°)
1.61064563517817e+01	(-1.51177995086773e+01dB,-4.78096344530282e-01°)
1.61435855682638e+01	(-1.51178009044215e+01dB,-4.79198419092875e-01°)
1.61808003764296e+01	(-1.51178023066076e+01dB,-4.80303033843905e-01°)
1.62181009735883e+01	(-1.51178037152655e+01dB,-4.81410194636618e-01°)
1.62554875575038e+01	(-1.51178051304250e+01dB,-4.82519907337777e-01°)
1.62929603263962e+01	(-1.51178065521161e+01dB,-4.83632177827661e-01°)
1.63305194789423e+01	(-1.51178079803690e+01dB,-4.84747011999986e-01°)
1.63681652142770e+01	(-1.51178094152139e+01dB,-4.85864415762209e-01°)
1.64058977319943e+01	(-1.51178108566813e+01dB,-4.86984395035243e-01°)
1.64437172321483e+01	(-1.51178123048017e+01dB,-4.88106955753701e-01°)
1.64816239152540e+01	(-1.51178137596058e+01dB,-4.89232103865858e-01°)
1.65196179822891e+01	(-1.51178152211245e+01dB,-4.90359845333604e-01°)
1.65576996346942e+01	(-1.51178166893888e+01dB,-4.91490186132677e-01°)
1.65958690743745e+01	(-1.51178181644298e+01dB,-4.92623132252471e-01°)
1.66341265037006e+01	(-1.51178196462788e+01dB,-4.93758689696246e-01°)
1.66724721255095e+01	(-1.51178211349671e+01dB,-4.94896864481021e-01°)
1.67109061431060e+01	(-1.51178226305265e+01dB,-4.96037662637723e-01°)
1.67494287602633e+01	(-1.51178241329884e+01dB,-4.97181090211078e-01°)
1.67880401812245e+01	(-1.51178256423850e+01dB,-4.98327153259819e-01°)
1.68267406107036e+01	(-1.51178271587480e+01dB,-4.99475857856605e-01°)
1.68655302538863e+01	(-1.51178286821097e+01dB,-5.00627210088018e-01°)
1.69044093164315e+01	(-1.51178302125024e+01dB,-5.01781216054747e-01°)
1.69433780044722e+01	(-1.51178317499586e+01dB,-5.02937881871389e-01°)
1.69824365246163e+01	(-1.51178332945107e+01dB,-5.04097213666787e-01°)
1.70215850839484e+01	(-1.51178348461917e+01dB,-5.05259217583752e-01°)
1.70608238900301e+01	(-1.51178364050343e+01dB,-5.06423899779325e-01°)
1.71001531509018e+01	(-1.51178379710716e+01dB,-5.07591266424652e-01°)
1.71395730750831e+01	(-1.51178395443369e+01dB,-5.08761323705155e-01°)
1.71790838715748e+01	(-1.51178411248635e+01dB,-5.09934077820398e-01°)
1.72186857498589e+01	(-1.51178427126848e+01dB,-5.11109534984344e-01°)
1.72583789199009e+01	(-1.51178443078346e+01dB,-5.12287701425141e-01°)
1.72981635921499e+01	(-1.51178459103468e+01dB,-5.13468583385374e-01°)
1.73380399775402e+01	(-1.51178475202551e+01dB,-5.14652187121874e-01°)
1.73780082874926e+01	(-1.51178491375939e+01dB,-5.15838518906033e-01°)
1.74180687339150e+01	(-1.51178507623974e+01dB,-5.17027585023530e-01°)
1.74582215292039e+01	(-1.51178523947000e+01dB,-5.18219391774621e-01°)
1.74984668862454e+01	(-1.51178540345363e+01dB,-5.19413945473997e-01°)
1.75388050184165e+01	(-1.51178556819412e+01dB,-5.20611252450924e-01°)
1.75792361395858e+01	(-1.51178573369495e+01dB,-5.21811319049203e-01°)
1.76197604641151e+01	(-1.51178589995964e+01dB,-5.23014151627293e-01°)
1.76603782068605e+01	(-1.51178606699170e+01dB,-5.24219756558229e-01°)
1.77010895831730e+01	(-1.51178623479469e+01dB,-5.25428140229683e-01°)
1.77418948089005e+01	(-1.51178640337215e+01dB,-5.26639309044189e-01°)
1.77827941003880e+01	(-1.51178657272767e+01dB,-5.27853269418835e-01°)
1.78237876744797e+01	(-1.51178674286482e+01dB,-5.29070027785611e-01°)
1.78648757485193e+01	(-1.51178691378723e+01dB,-5.30289590591206e-01°)
1.79060585403518e+01	(-1.51178708549851e+01dB,-5.31511964297230e-01°)
1.79473362683241e+01	(-1.51178725800231e+01dB,-5.32737155380156e-01°)
1.79887091512867e+01	(-1.51178743130228e+01dB,-5.33965170331295e-01°)
1.80301774085945e+01	(-1.51178760540210e+01dB,-5.35196015657003e-01°)
1.80717412601081e+01	(-1.51178778030545e+01dB,-5.36429697878498e-01°)
1.81134009261948e+01	(-1.51178795601605e+01dB,-5.37666223532102e-01°)
1.81551566277301e+01	(-1.51178813253763e+01dB,-5.38905599169119e-01°)
1.81970085860986e+01	(-1.51178830987391e+01dB,-5.40147831356002e-01°)
1.82389570231952e+01	(-1.51178848802867e+01dB,-5.41392926674205e-01°)
1.82810021614262e+01	(-1.51178866700569e+01dB,-5.42640891720428e-01°)
1.83231442237109e+01	(-1.51178884680875e+01dB,-5.43891733106562e-01°)
1.83653834334822e+01	(-1.51178902744166e+01dB,-5.45145457459579e-01°)
1.84077200146883e+01	(-1.51178920890827e+01dB,-5.46402071421902e-01°)
1.84501541917935e+01	(-1.51178939121241e+01dB,-5.47661581651061e-01°)
1.84926861897795e+01	(-1.51178957435795e+01dB,-5.48923994820016e-01°)
1.85353162341469e+01	(-1.51178975834877e+01dB,-5.50189317617075e-01°)
1.85780445509157e+01	(-1.51178994318878e+01dB,-5.51457556745855e-01°)
1.86208713666274e+01	(-1.51179012888190e+01dB,-5.52728718925527e-01°)
1.86637969083454e+01	(-1.51179031543205e+01dB,-5.54002810890629e-01°)
1.87068214036567e+01	(-1.51179050284320e+01dB,-5.55279839391233e-01°)
1.87499450806729e+01	(-1.51179069111932e+01dB,-5.56559811192942e-01°)
1.87931681680314e+01	(-1.51179088026439e+01dB,-5.57842733076913e-01°)
1.88364908948967e+01	(-1.51179107028244e+01dB,-5.59128611839956e-01°)
1.88799134909617e+01	(-1.51179126117749e+01dB,-5.60417454294475e-01°)
1.89234361864485e+01	(-1.51179145295359e+01dB,-5.61709267268547e-01°)
1.89670592121102e+01	(-1.51179164561480e+01dB,-5.63004057606048e-01°)
1.90107827992317e+01	(-1.51179183916521e+01dB,-5.64301832166443e-01°)
1.90546071796312e+01	(-1.51179203360892e+01dB,-5.65602597825141e-01°)
1.90985325856611e+01	(-1.51179222895005e+01dB,-5.66906361473324e-01°)
1.91425592502096e+01	(-1.51179242519275e+01dB,-5.68213130017951e-01°)
1.91866874067016e+01	(-1.51179262234117e+01dB,-5.69522910382000e-01°)
1.92309172891003e+01	(-1.51179282039950e+01dB,-5.70835709504268e-01°)
1.92752491319080e+01	(-1.51179301937193e+01dB,-5.72151534339651e-01°)
1.93196831701679e+01	(-1.51179321926269e+01dB,-5.73470391858863e-01°)
1.93642196394647e+01	(-1.51179342007601e+01dB,-5.74792289048842e-01°)
1.94088587759265e+01	(-1.51179362181614e+01dB,-5.76117232912504e-01°)
1.94536008162253e+01	(-1.51179382448738e+01dB,-5.77445230468908e-01°)
1.94984459975791e+01	(-1.51179402809400e+01dB,-5.78776288753255e-01°)
1.95433945577526e+01	(-1.51179423264034e+01dB,-5.80110414816927e-01°)
1.95884467350586e+01	(-1.51179443813072e+01dB,-5.81447615727533e-01°)
1.96336027683591e+01	(-1.51179464456950e+01dB,-5.82787898568981e-01°)
1.96788628970671e+01	(-1.51179485196106e+01dB,-5.84131270441491e-01°)
1.97242273611472e+01	(-1.51179506030980e+01dB,-5.85477738461416e-01°)
1.97696964011172e+01	(-1.51179526962013e+01dB,-5.86827309761787e-01°)
1.98152702580496e+01	(-1.51179547989650e+01dB,-5.88179991491896e-01°)
1.98609491735723e+01	(-1.51179569114335e+01dB,-5.89535790817460e-01°)
